# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  33355.000000  33375.000000  3687.092825  0.476420  0.523580  26.618209  104.058999  0.040309  19520.000000  0.000690
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_50                                     Bkg            97.381022       93.228491       24.265185       21.790885
  Data                                                Data        33157.000000    33573.000000      182.090637      183.229364
  ST_s-channel_4f_leptonDecays                        Bkg             2.489278        2.108040        0.410437        0.355652
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.336544        3.850470        0.446039        0.485605
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             6.086539        6.244873        0.576392        0.571180
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           617.650136      590.689186        8.521708        8.347813
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           613.617802      589.089533        8.323548        8.174301
  TTWJetsToLNu                                        Bkg            25.701274       25.831215        0.349133        0.351500
  TTWJetsToQQ                                         Bkg            21.707913       19.025491        1.367072        1.397323
  TTZToLLNuNu                                         Bkg            18.297114       18.915994        0.254573        0.256043
  TTZToQQ                                             Bkg            28.212805       27.984891        0.170570        0.170558
  TTbar_AllHadronic                                   Bkg             0.433301        0.389462        0.178267        0.174633
  TTbar_SemiLeptonic                                  Bkg           352.091516      341.931990        4.364606        4.302255
  TTbar_Signal                                        Signal      35034.370703    35032.327589       40.080913       40.085305
  WJetsToLNu                                          Bkg           139.562831        0.000000      100.721037        0.000000
  WW                                                  Bkg            14.971221       17.050960        1.536466        1.637015
  WZ                                                  Bkg             2.734807        2.526404        0.570176        0.588699
  ZZ                                                  Bkg             2.301621        1.650100        0.751367        0.698063

